Basic Information,,,,Airport Capacity,,,,Route Costs,,Distances from Airports (NM),,,,,,,,,,,,,,,,,"Private 
Use",
FLR,Italy,Florence,1750,C,C,2,4,2000,5000,208,294,398,3802,5225,5409,2600,459,3986,657,8860,4815,4631,5129,6437,3801,5001,474,2.0.0
PSA,Italy,Pisa,3000,F,G,2,2,2500,1500,219,321,417,3775,5254,5392,2633,470,3951,640,8896,4851,4604,5097,6403,3834,5036,475,2.0.0
FCO,Italy,Rome,3900,F,G,4,3,10500,2000,330,208,506,3902,5284,5530,2531,578,4039,779,8819,4790,4731,5090,6416,3737,5010,476,2.0.0
CIA,Italy,Rome Ciampino,2200,C,C,2,2,2000,1500,332,192,503,3916,5273,5541,2516,578,4055,789,8803,4774,4745,5102,6430,3721,4995,477,2.0.0
PSR,Italy,Pescara,2400,C,C,1,1,,,314,140,460,3957,5197,5557,2454,545,4122,806,8732,4699,4786,5182,6511,3658,4915,478,3.4.0
NAP,Italy,Naples,2641,E,E,3,2,3500,1500,403,113,554,4010,5261,5632,2430,638,4136,880,8725,4707,4839,5130,6470,3636,4947,479,2.0.0
BRI,Italy,Bari,3350,E,E,3,1,0,0,435,0,548,4096,5171,5689,2324,645,4245,942,8614,4594,4925,5230,6575,3530,4838,480,2.0.0
BDS,Italy,Brindisi,3050,E,E,2,1,2000,1500,488,62,588,4156,5153,5745,2265,688,4303,999,8559,4544,4985,5258,6610,3471,4798,481,2.2.3
SUF,Italy,Lamezia,3020,C,C,2,1,2000,1500,545,137,678,4150,5283,5781,2319,770,4240,1029,8626,4634,4978,5133,6491,3527,4910,482,2.2.3
CTA,Italy,Catania,2550,E,E,3,1,3500,1500,611,234,759,4152,5383,5814,2360,846,4197,1067,8671,4701,4978,5038,6400,3568,4994,483,2.0.0
PMO,Italy,Palermo,3200,F,G,2,1,3000,1500,553,247,720,4052,5418,5723,2458,798,4099,983,8768,4787,4878,4987,6340,3666,5063,484,2.0.0
TPS,Italy,Trapani,2700,E,E,1,1,,,564,277,736,4035,5448,5715,2484,811,4072,981,8795,4817,4861,4956,6308,3692,5095,485,3.4.0
OLB,Italy,Olbia,2450,E,E,2,2,2000,1500,390,329,587,3824,5406,5490,2644,641,3920,756,8942,4920,4651,4961,6283,3851,5144,486,2.0.0
AHO,Italy,Alghero,3000,E,E,1,1,,,419,386,622,3784,5454,5464,2697,668,3865,745,8998,4978,4610,4908,6227,3905,5201,487,3.4.0
CAG,Italy,Cagliari,2800,E,E,2,1,2500,1500,491,371,688,3856,5495,5548,2653,742,3905,834,8962,4961,4681,4881,6213,3861,5206,488,2.0.0
MLA,Malta,Luqa,3550,F,G,2,2,3000,1500,699,335,855,4182,5472,5871,2376,939,4182,1135,8684,4744,5007,4959,6328,3582,5058,489,2.0.0
MJI,Libya,Tripoli Mitiga,3400,E,E,2,2,,,867,522,1034,4233,5642,5969,2425,1113,4149,1266,8706,4832,5052,4805,6185,3623,5185,490,3.4.1
DJE,Tunisia,Djerba,3220,F,G,1,3,1500,2000,804,521,986,4096,5683,5842,2552,1055,4017,1163,8841,4944,4914,4741,6110,3752,5273,491,2.3.0
SFA,Tunisia,Sfax,3000,C,C,1,1,,,754,481,937,4065,5648,5802,2557,1005,4007,1115,8854,4938,4885,4770,6134,3760,5255,492,3.4.1
MIR,Tunisia,Monastir,2900,F,G,1,2,1500,1500,691,429,875,4034,5600,5758,2557,942,4003,1059,8861,4923,4855,4811,6170,3762,5225,493,2.3.0
NBE,Tunisia,Enfidha,3300,F,G,1,1,,,673,425,858,4011,5596,5733,2573,924,3986,1035,8879,4934,4833,4811,6167,3779,5231,494,3.4.1
TUN,Tunisia,Tunis,3200,F,G,2,1,2500,1500,627,399,814,3978,5567,5692,2586,879,3971,988,8895,4935,4800,4832,6183,3793,5220,495,2.0.0
CZL,Algeria,Constatine,3000,D,D,1,1,,,692,557,894,3847,5706,5598,2758,940,3800,961,9064,5112,4665,4677,6019,3964,5391,496,3.4.1
GHA,Algeria,Ghardaïa,3100,F,G,1,2,1500,1500,957,814,1161,3847,5976,5662,2904,1201,3676,1161,9166,5306,4652,4417,5770,4100,5625,497,2.0.0
ALG,Algeria,Algiers,3500,F,G,2,2,3000,1500,730,686,936,3692,5787,5463,2923,964,3635,901,9230,5265,4508,4573,5898,4129,5522,498,2.0.0
ORN,Algeria,Oran,3050,E,E,2,1,,,880,880,1084,3560,5947,5369,3111,1097,3450,951,9411,5462,4369,4397,5711,4315,5714,499,3.4.1
OUD,Morocco,Oujda,3000,E,E,1,1,,,957,960,1160,3528,6024,5353,3178,1170,3386,1003,9471,5538,4332,4316,5630,4381,5795,500,3.4.1
MLN,Spain,Melila,1450,B,B,1,2,,,963,992,1164,3469,6027,5296,3226,1168,3336,978,9524,5576,4273,4304,5609,4430,5821,501,3.4.0
NDR,Morocco,Nador,3000,E,E,1,1,,,979,1003,1180,3474,6044,5304,3231,1185,3332,995,9526,5586,4277,4289,5595,4435,5834,502,3.4.1
AHU,Morocco,Al Hoceima,2500,C,C,1,1,,,995,1033,1194,3433,6055,5266,3270,1195,3292,989,9567,5619,4236,4271,5572,4474,5861,503,3.4.1
FEZ,Morocco,Fes,3200,E,E,1,1,,,1088,1118,1288,3418,6149,5270,3334,1288,3234,1071,9616,5698,4215,4177,5480,4536,5949,504,3.4.0
TTU,Morocco,Tetuan,2300,C,C,1,1,,,1022,1088,1218,3358,6072,5194,3339,1212,3221,975,9640,5679,4160,4243,5532,4544,5906,505,3.4.0
TNG,Morocco,Tangier,3500,F,G,1,1,,,1036,1111,1230,3328,6080,5166,3367,1222,3192,974,9669,5703,4130,4231,5516,4573,5925,506,3.4.0
RBA,Morocco,Rabat,3500,F,G,1,1,,,1138,1192,1334,3337,6187,5196,3420,1328,3146,1081,9704,5778,4131,4127,5419,4623,6017,507,3.4.0
CMN,Morocco,Casablanca,3700,F,G,3,3,3500,1500,1196,1248,1392,3319,6243,5188,3467,1385,3102,1130,9741,5831,4108,4069,5360,4668,6075,508,2.0.0
RAK,Morocco,Marrakesh,3100,E,E,2,2,2500,1500,1293,1321,1491,3348,6347,5235,3507,1487,3076,1238,9743,5891,4128,3972,5273,4703,6156,509,2.0.0
OZZ,Morocco,Ouarzazate,3000,E,E,1,1,,,1291,1296,1491,3418,6353,5304,3457,1493,3132,1265,9678,5852,4197,3977,5289,4651,6133,510,3.4.1
AGA,Morocco,Agadir,3200,F,G,2,2,2000,1500,1397,1423,1594,3322,6448,5224,3591,1589,3003,1330,9792,5986,4093,3868,5168,4784,6259,511,2.4.0
NKC,Mauritania,Nouakchott,3400,F,G,1,2,,,2194,2165,2395,3399,7253,5350,4127,2393,2680,2121,9637,6594,4061,3077,4411,5262,6982,512,3.4.1
SID,Cape Verde,Espargos,3250,F,G,1,1,1500,,2493,2514,2685,3130,7496,5069,4535,2670,2297,2344,9721,6997,3742,2778,4067,5672,7350,513,2.0.0
VXE,Cape Verde,Sao Vicente,2000,D,D,1,1,,,2559,2599,2749,3030,7531,4964,4646,2728,2176,2386,9754,7104,3630,2723,3991,5788,7436,514,3.4.1
RAI,Cape Verde,Praia,2100,D,D,1,1,,,2600,2613,2794,3171,7609,5101,4603,2780,2283,2457,9623,7072,3761,2668,3965,5729,7445,515,3.4.0
BVC,Cape Verde,Boa Vista,2100,C,C,1,1,,,2521,2537,2714,3154,7529,5092,4545,2699,2306,2376,9685,7010,3761,2748,4043,5677,7371,516,3.4.0
DSS,Senegal,Dakar,3500,F,G,2,2,2000,1500,2414,2369,2616,3476,7477,5421,4260,2616,2652,2349,9480,6735,4102,2865,4213,5369,7164,517,3.0.0
BJL,Gambia,Banjul,3600,F,G,1,1,,,2472,2414,2674,3544,7538,5486,4266,2678,2692,2419,9397,6742,4160,2816,4175,5369,7192,518,3.4.1
CKY,Guinea,Conakry,3300,E,E,1,2,,,2593,2484,2798,3824,7650,5761,4181,2813,2920,2596,9115,6651,4423,2764,4154,5234,7171,519,3.4.1
FNA,Sierra Leone,Freetown,3200,F,G,1,1,,,2635,2517,2841,3879,7686,5814,4179,2858,2960,2647,9053,6646,4473,2740,4134,5221,7181,520,3.4.1
ROB,Liberia,Monrovia,3350,F,G,1,1,,,2703,2548,2909,4100,7714,6034,4078,2935,3163,2759,8847,6528,4689,2765,4171,5084,7109,521,3.4.1
ABJ,Cote d'Ivoire,Abidjan,3000,F,G,2,3,,,2641,2422,2843,4435,7528,6380,3749,2885,3547,2778,8591,6175,5053,3028,4438,4719,6798,522,3.4.1
BKO,Mali,Bamako,3200,E,E,1,2,,,2299,2151,2505,3978,7321,5929,3805,2531,3199,2364,9083,6278,4632,3126,4523,4872,6794,523,3.4.1
OUA,Burkina Faso,Ouagadougou,3050,F,G,1,2,,,2193,1976,2395,4284,7107,6235,3456,2438,3568,2348,8825,5921,4968,3402,4810,4503,6473,524,3.4.1
NIM,Niger,Niamey,3800,F,G,1,3,1500,1500,2079,1827,2276,4415,6919,6358,3230,2328,3762,2283,8716,5696,5122,3613,5023,4279,6251,525,2.0.0
ACC,Ghana,Accra,3400,F,G,2,3,2000,1500,2569,2318,2768,4596,7366,6547,3535,2818,3754,2752,8471,5953,5237,3223,4631,4495,6588,526,2.0.0
LFW,Togo,Lome,3000,F,G,2,2,2000,1500,2520,2257,2717,4642,7285,6594,3444,2770,3826,2720,8441,5862,5294,3312,4719,4405,6497,527,2.6.0
COO,Benin,Cotonou,2400,E,E,1,2,,,2498,2225,2692,4687,7230,6640,3378,2748,3887,2711,8405,5794,5347,3374,4781,4337,6431,528,3.4.1
LOS,Nigeria,Lagos,3900,F,G,2,3,2500,1500,2476,2195,2669,4723,7183,6675,3322,2727,3936,2700,8377,5737,5388,3428,4834,4279,6375,529,2.2.0
ABV,Nigeria,Abuja,3600,F,G,2,2,2500,1500,2305,1993,2491,4816,6915,6760,3049,2557,4120,2576,8313,5474,5516,3704,5109,4024,6101,530,2.2.0
KAN,Nigeria,Kano,3300,F,G,1,3,,,2118,1799,2301,4762,6733,6693,2911,2370,4143,2406,8376,5357,5486,3866,5274,3923,5956,531,3.4.0
NDJ,Chad,N'Djamena,2800,F,G,1,2,,,2116,1743,2279,5059,6456,6963,2553,2362,4510,2478,8076,4984,5808,4192,5594,3544,5606,532,3.4.1
NSI,Cameroon,Yaounde,3400,E,E,1,2,,,2613,2263,2787,5214,6950,7162,2955,2862,4457,2928,7910,5301,5899,3761,5141,3828,5998,533,3.4.1
DLA,Cameroon,Douala,2900,E,E,1,3,,,2597,2260,2776,5118,7019,7067,3044,2848,4347,2893,8000,5403,5796,3673,5060,3933,6092,534,3.4.1
LBV,Gabon,Libreville,3000,F,G,1,2,,,2810,2474,2989,5237,7176,7189,3163,3061,4396,3102,7860,5472,5888,3555,4925,3995,6193,535,3.4.1
PNR,Congo,Pointe-Noire,2600,E,E,1,2,,,3125,2770,3298,5551,7265,7501,3205,3374,4640,3436,7526,5403,6175,3549,4875,3928,6177,536,3.4.1
BZV,Congo,Brazzaville,3300,E,E,1,2,,,3098,2725,3262,5687,7085,7639,3020,3344,4819,3439,7414,5199,6333,3746,5062,3725,5978,537,3.4.1
FIH,Democratic Republic of the Congo,Kinshasa,4700,F,G,1,3,,,3107,2733,3270,5701,7081,7653,3016,3353,4832,3449,7401,5190,6347,3753,5067,3717,5970,538,3.4.1
LAD,Angola,Luanda,3700,F,G,2,3,2500,2000,3369,3006,3538,5765,7347,7709,3282,3617,4799,3689,7291,5383,6364,3526,4810,3920,6191,539,2.0.0
WDH,Namibia,Windhoek,4550,E,E,1,2,,,4198,3818,4359,6455,7570,6332,3649,4443,5313,4537,6506,5350,6947,3503,4589,3989,6237,540,3.4.1
CPT,South Africa,Cape Town,3200,F,G,3,2,3500,1500,4890,4508,5050,6888,7793,8601,4130,5135,5604,5224,5930,5477,7246,3428,4299,4255,6387,541,2.0.0
PLZ,South Africa,Gqeberha,2150,C,C,1,2,,,4935,4534,5081,7189,7466,8945,3926,5173,5937,5308,5703,5144,7582,3772,4601,3960,6055,542,3.4.1
DUR,South Africa,Durban,3700,F,G,2,2,,,4735,4320,4867,7304,7103,9169,3557,4964,6142,5143,5694,4789,7784,4105,4979,3579,5699,543,3.4.1
BFN,South Africa,Bloemfontein,2550,E,E,1,1,,,4652,4247,4795,7072,7317,8917,3661,4888,5890,5036,5894,5013,7533,3870,4787,3766,5921,544,3.4.1
HLA,South Africa,Johannesburg Lanseria,3050,D,D,2,2,,,4483,4073,4620,7045,7156,8939,3456,4715,5921,4880,5969,4867,7555,4001,4962,3590,5772,545,3.4.1
JNB,South Africa,Johannesburg,4400,F,G,3,2,6000,1500,4498,4087,4635,7066,7146,8960,3456,4730,5941,4897,5949,4855,7575,4015,4971,3582,5760,546,2.0.0
MQP,South Africa,Mbombela,3100,E,E,1,1,,,4488,4071,4617,7173,6988,9087,3337,4715,6078,4903,5870,4695,7706,4176,5123,3429,5600,547,3.4.1
MPM,Mozambique,Maputo,3650,E,E,1,2,,,4539,4119,4665,7257,6934,9173,3326,4764,6163,4960,5790,4633,7792,4242,5169,3384,5540,548,3.4.1
HRE,Zimbabwe,Harare,4750,F,G,1,3,1500,1500,4054,3633,4179,6924,6768,8875,2958,4278,5958,4481,6176,4537,7538,4315,5380,3184,5424,549,2.6.0
VFA,Zimbabwe,Victoria Falls,4000,E,E,1,1,,,3999,3590,4138,6686,7031,8627,3142,4232,5674,4396,6385,4824,7270,4029,5127,3451,5705,550,3.4.1
LVI,Zambia,Livingstone,3000,E,E,1,1,,,3983,3574,4122,6675,7023,8618,3130,4216,5668,4380,6398,4820,7262,4033,5135,3444,5699,551,3.4.1
LUN,Zambia,Lusaka,4000,E,E,1,2,,,3867,3450,3997,6710,6816,8662,2919,4095,5768,4284,6393,4630,7334,4225,5344,3240,5503,552,3.4.1
NLA,Zambia,Ndola,3500,E,E,1,2,,,3733,3315,3862,6636,6731,8588,2801,3959,5739,4155,6480,4575,7282,4285,5434,3166,5437,553,3.4.1
LLW,Malawi,Lilongwe,3550,E,E,1,2,,,3856,3429,3970,6903,6505,8849,2665,4072,6039,4303,6225,4307,7570,4547,5651,2925,5182,554,3.4.1
NOS,Madagascar,Nosy Be,2800,E,E,1,1,,,4140,3706,4206,7557,5782,9390,2291,4315,6850,4640,5576,3513,8300,5342,6334,2218,4409,555,2.2.3
TNR,Madagascar,Antananarivo,3100,F,G,1,1,1500,,4417,3982,4493,7717,6005,9626,2622,4602,6876,4907,5421,3704,8410,5166,6082,2481,4610,556,2.2.3
RUN,Reunion,Reunion,3200,E,E,2,2,2000,1500,4733,4302,4789,8161,5703,9990,2675,4899,7345,5240,4978,3379,8875,5525,6324,2296,4290,557,2.2.3
MRU,Mauritius,Mauritius,3050,F,G,2,2,2000,1500,4769,4340,4817,8244,5588,10013,2642,4928,7461,5280,4891,3263,8975,5646,6428,2209,4174,558,2.2.3
SEZ,Seychelles,Seychelles,3000,F,G,1,2,1500,1500,3890,3473,3918,7526,5134,9068,1705,4028,7119,4412,5524,2910,8339,5945,6997,1556,3787,559,3.0.0
DAR,Tanzania,Dar es Salaam,3000,F,G,2,3,2500,1500,3570,3135,3657,6897,6010,8766,2144,3764,6228,4051,6238,3868,7640,5000,6154,2445,4720,560,2.0.0
ZNZ,Tanzania,Zanzibar,3000,F,G,2,1,2000,,3533,3099,3620,6873,5986,8735,2110,3728,6218,4016,6261,3854,7620,5016,6178,2426,4702,561,2.0.0
JRO,Tanzania,Kilimanjaro,3600,E,E,1,2,,,3331,3896,3422,6666,5997,8524,2042,3528,6045,3810,6465,3926,7420,4964,6172,2473,4752,562,3.4.1
BJM,Burundi,Bujumbura,3600,D,D,1,2,,,3180,2755,3299,6306,6374,8222,2340,3399,5600,3622,6833,4370,7027,4539,5794,2905,5177,563,3.4.1
KGL,Rwanda,Kigali,3500,F,G,1,2,1500,1500,3115,2688,3230,6292,6287,8194,2248,3331,5622,3564,6846,4302,7024,4617,5880,2833,5101,564,2.2.0
EBB,Uganda,Entebbe,3650,F,G,2,3,,,3041,2609,3145,6320,6104,8190,2065,3249,5716,3506,6812,4137,7073,4792,6063,2664,4926,565,3.4.1
NBO,Kenya,Nairobi,4200,F,G,2,4,3000,4000,3209,2775,3298,6576,5932,8416,1947,3405,5997,3692,6548,3899,7340,5006,6238,2435,4710,566,2.0.0
MBA,Kenya,Mombasa,3350,F,G,1,2,,,3420,2985,3503,6804,5894,8641,1986,3611,6199,3908,6323,3792,7565,5088,6274,2349,4628,567,3.4.1
MGQ,Somalia,Mogadishu,3600,F,G,1,2,,,3238,2810,3289,6809,5405,8491,1499,3400,6409,3750,6256,3361,7614,5546,6764,1895,4169,568,3.4.1
BBO,Somalia,Berbera,4150,F,F,1,2,,,2790,2371,2825,6435,5137,8018,1101,2936,6212,3310,6552,3275,7257,5724,7027,1804,4005,569,3.4.1
JIB,Djibouti,Djibouti,3150,F,G,1,1,1500,,2676,2255,2717,6313,5183,7915,1126,2827,6089,3195,6678,3367,7134,5654,6975,1902,4080,570,3.3.0
ASM,Eritrea,Asmara,3000,E,E,1,2,,,2357,1931,2408,5978,5256,7609,1203,2518,5777,2872,7007,3582,6799,5516,6877,2144,4241,571,3.4.1
ADD,Ethiopia,Addis Ababa,3800,F,G,3,3,4000,2500,2689,2257,2754,6240,5482,7946,1422,2863,5902,3195,6811,3647,7048,5357,6675,2175,4375,572,2.0.0
JUB,South Sudan,Juba,3100,E,E,1,3,,,2750,2318,2852,6091,5974,7929,1909,2956,5577,3220,7026,4117,6864,4865,6181,2640,4864,573,3.4.1
KRT,Sudan,Khartoum,3000,F,G,2,2,2500,1500,2173,1739,2254,5701,5542,7421,1529,2361,5425,2670,7332,3944,6512,5189,6569,2512,4582,574,2.0.0
ASW,Egypt,Aswan,3400,F,G,1,2,,,1735,1308,1792,5369,5226,6990,1397,1902,5276,2249,7556,3873,6194,5420,6826,2533,4407,575,3.4.0
LXR,Egypt,Luxor,3000,F,G,1,1,1500,,1644,1221,1696,5295,5169,6897,1399,1806,5238,2161,7605,3873,6121,5459,6868,2557,4382,576,2.2.0
RMF,Egypt,Marsa Alam,3000,F,G,1,1,1500,,1703,1285,1745,5370,5095,6947,1302,1856,5332,2224,7514,3776,6197,5544,6951,2460,4291,577,2.4.0
HRG,Egypt,Hurghada,4000,F,G,2,1,3000,,1596,1180,1637,5269,5075,6839,1352,1748,5255,2117,7597,3819,6097,5542,6952,2527,4309,578,2.0.0
SSH,Egypt,Sharm El Sheikh,3100,F,G,2,1,3000,,1576,1166,1610,5258,5021,6810,1325,1721,5269,2099,7587,3785,6087,5591,7001,2507,4266,579,2.0.0
TCP,Egypt,Taba,4100,F,G,1,1,,,1518,1118,1541,5213,4940,6735,1309,1652,5265,2042,7597,3754,6042,5658,7069,2504,4211,580,3.4.0
CAI,Egypt,Cairo,4000,F,G,3,4,5000,4000,1385,971,1427,5063,5062,6628,1487,1537,5088,1906,7772,3928,5891,5513,6923,2682,4372,581,2.0.0
SPX,Egypt,Giza,1370,F,G,1,1,1500,,1370,954,1415,5044,5083,6616,1514,1525,5063,1891,7797,3955,5872,5489,6899,2707,4397,582,3.3.0
HBE,Egypt,Alexandria,3400,E,E,2,1,1500,,1294,876,1344,4965,5103,6544,1582,1454,4990,1814,7871,4015,5794,5456,6864,2779,4443,583,2.0.0
MUH,Egypt,Marsa Matruh,3000,F,G,1,1,,,1203,776,1268,4853,5187,6459,1711,1376,4861,1717,7999,4140,5681,5355,6761,2908,4557,584,3.4.0
CHQ,Greece,Chania,3350,F,G,2,1,,,908,484,975,4574,5143,6164,1908,1083,4648,1424,8219,4278,5403,5343,6734,3115,4625,585,3.4.0
HER,Greece,Heraklion,2700,E,E,2,1,3000,1500,946,528,1006,4621,5112,6200,1857,1115,4700,1465,8167,4228,5450,5381,6774,3064,4581,586,2.0.0
AOK,Greece,Karpathos,2400,C,C,1,1,,,1002,597,1045,4692,5034,6246,1764,1155,4792,1525,8075,4132,5521,5468,6863,2972,4487,587,3.4.0
RHO,Greece,Rhodes,3300,F,G,2,1,2500,1500,989,601,1017,4690,4962,6218,1737,1128,4821,1514,8046,4084,5518,5536,6930,2945,4427,588,2.0.0
KGS,Greece,Kos,2400,E,E,2,1,2000,1500,939,548,972,4638,4985,6174,1790,1083,4768,1463,8098,4132,5466,5504,6895,2998,4466,589,2.4.0
SMI,Greece,Samos,2100,C,C,1,1,1500,1500,894,514,922,4597,4958,6123,1815,1032,4746,1419,8119,4139,5307,5522,6909,3022,4459,590,2.0.0
MJT,Greece,Mytilene,2400,C,C,1,1,,,827,469,845,4534,4918,6045,1856,956,4712,1352,8151,4152,5362,5548,6929,3061,4451,591,3.4.0
JMK,Greece,Mykonos,1900,C,C,1,1,,,854,457,897,4549,5025,6098,1881,1007,4678,1378,8188,4214,5378,5450,6835,3089,4535,592,3.4.0
JTR,Greece,Santorini,2200,C,C,2,1,,,905,497,955,4592,5060,6154,1858,1065,4699,1427,8168,4210,5421,5425,6815,3066,4548,593,3.4.0
KLX,Greece,Kalamata,2700,F,G,1,1,,,773,346,851,4437,5159,6030,2029,957,4528,1287,8339,4374,5265,5302,6683,3237,4693,594,3.4.0
ZTH,Greece,Zakynthos,2250,E,E,2,2,2500,1500,709,279,794,4369,5172,5966,2091,899,4467,1220,8400,4424,5197,5277,6652,3299,4730,595,2.4.0
EFL,Greece,Kefalonia,2450,C,C,1,1,,,680,251,767,4341,5171,5937,2114,872,4445,1192,8422,4441,5170,5273,6646,3322,4740,596,3.4.0
PVK,Greece,Preveza,2850,D,D,1,1,,,648,227,726,4323,5129,5905,2113,831,4448,1164,8417,4424,5151,5310,6679,3321,4712,597,3.4.0
GPA,Greece,Araxos,3350,F,G,1,1,,,704,281,780,4375,5137,5961,2072,886,4487,1219,8379,4397,5204,5311,6686,3280,4698,598,3.4.0
ATH,Greece,Athens,3800,F,G,3,3,6500,2000,788,384,840,4478,5056,6037,1953,949,4606,1310,8260,4279,5245,5407,6788,3161,4589,599,2.0.0
JSI,Greece,Skiathos,1650,C,C,1,1,1500,1500,719,331,764,4416,5024,5963,1995,874,4570,1242,8294,4296,5221,5427,6800,3201,4586,600,2.0.0
KVA,Greece,Kavala,3000,F,G,1,2,1500,1500,686,356,702,4394,4917,5902,1981,812,4598,1210,8259,4241,5221,5523,6890,3183,4506,601,2.0.0
SKG,Greece,Thessaloniki,3450,F,G,2,2,2500,1500,644,285,682,4348,4990,5882,2043,792,4530,1169,8330,4316,5176,5447,6812,3247,4585,602,2.0.0
CFU,Greece,Corfu,2350,E,E,2,1,2000,1500,592,171,674,4267,5131,5849,2162,779,4402,1107,8462,4460,5096,5298,6661,3369,4736,603,2.0.0
TIA,Albania,Tirana,2750,E,E,2,1,2000,1500,502,135,569,4197,5063,5755,2200,675,4375,1024,8483,4460,5026,5350,6702,3403,4707,604,2.0.0
SKP,North Macedonia,Skopje,3050,F,G,2,1,2000,1500,542,224,577,4248,4978,5776,2129,686,4454,1067,8401,4372,5076,5439,6793,3330,4616,605,3.0.0
SOF,Bulgaria,Sofia,2600,E,E,2,2,3000,1500,580,312,583,4286,4890,5783,2071,694,4523,1102,8326,4292,5113,5530,6883,3267,4527,606,2.0.0
BOJ,Bulgaria,Burgas,3200,F,G,2,2,2000,1500,741,488,710,4435,4754,5883,1903,818,4702,1253,8145,4110,5260,5685,7048,3095,4355,607,2.0.0
VAR,Bulgaria,Varna,2500,F,G,1,1,,,736,508,693,4420,4719,5855,1909,800,4705,1242,8137,4098,5244,5715,7075,3097,4331,608,3.4.0
CND,Romania,Constanta,3500,F,G,1,1,,,737,552,673,4401,4655,5809,1918,777,4717,1230,8118,4071,5222,5772,7125,3097,4287,609,3.4.0
RMO,Moldova,Chisinau,3590,F,G,2,1,2000,1500,718,629,613,4319,4548,5682,1985,707,4697,1176,8115,4061,5136,5857,7193,3146,4235,610,2.5.0
IAS,Romania,Iasi,2400,C,C,2,1,,,662,591,557,4268,4582,5643,2038,653,4642,1121,8170,4115,5086,5816,7147,3201,4284,611,3.4.0
BCM,Romania,Bacau,2500,C,C,1,1,,,639,545,548,4268,4629,5663,2042,648,4622,1111,8196,4142,5088,5772,7107,3211,4322,612,3.4.0
SCV,Romania,Suaceva,2450,C,C,1,1,,,609,568,498,4208,4604,5592,2098,593,4585,1062,8222,4168,5027,5785,7109,3260,4327,613,3.4.0
BAY,Romania,Baia Mare,2150,C,C,1,1,,,492,486,392,4115,4696,5533,2197,492,4471,955,8339,4284,4936,5682,6999,3367,4440,614,3.4.0
SUJ,Romania,Satu Mare,2500,C,C,1,1,,,469,474,369,4094,4712,5518,2219,471,4447,932,8362,4308,4915,5663,6978,3390,4462,615,3.4.0
CLJ,Romania,Cluj,2100,C,C,2,1,2000,1500,506,452,425,4152,4723,5582,2165,529,4489,984,8329,4275,4974,5664,6988,3339,4446,616,2.0.0
SBZ,Romania,Sibiu,2650,C,C,1,1,,,533,424,472,4200,4748,5641,2122,579,4516,1026,8311,4259,5024,5648,6981,3302,4446,617,3.4.0
GHV,Romania,Brasov,2850,E,E,1,1,,,593,470,524,4252,4705,5677,2067,629,4576,1081,8251,4199,5074,5698,7036,3245,4390,618,3.4.0
OTP,Romania,Bucharest Otopeni,3500,F,G,3,3,4500,1500,635,459,584,4312,4728,5747,2014,691,4614,1136,8221,4174,5135,5686,7033,3197,4384,619,2.0.0
BBU,Romania,Bucharest Baneasa,3100,F,G,1,1,,,638,458,587,4315,4730,5751,2011,694,4615,1138,8220,4173,5138,5685,7033,3195,4384,620,3.4.0
CRA,Romania,Craiova,2500,D,D,1,1,,,553,368,524,4245,4811,5712,2091,633,4525,1063,8314,4268,5071,5597,6940,3279,4479,621,3.4.0
TSR,Romania,Timisoara,3500,F,G,1,2,,,422,344,384,4105,4835,5578,2227,494,4403,925,8426,4374,4931,5550,6876,3411,4556,622,3.4.0
DEB,Hungary,Debrecen,2500,E,E,1,1,,,418,435,330,4059,4760,5500,2259,436,4398,890,8414,4359,4881,5613,6926,3433,4515,623,3.4.0
BUD,Hungary,Budapest,3700,F,G,3,3,4500,2500,322,394,255,3980,4833,5449,2344,364,4304,804,8509,4455,4805,5530,6837,3523,4607,624,2.0.0
BNX,Bosnia and Herzegovina,Banja Luka,2500,C,C,1,1,1500,1500,285,230,334,3992,4995,5522,2366,439,4241,809,8596,4547,4820,5379,6699,3559,4734,625,3.0.0
SJJ,Bosnia and Herzegovina,Sarajevo,2800,F,G,1,1,1500,1500,359,176,412,4065,5009,5602,2303,518,4293,884,8552,4509,4893,5378,6710,3499,4716,626,3.0.0
BEG,Serbia,Belgrade,3400,F,G,2,2,2500,1500,401,271,401,4103,4907,5602,2244,511,4369,918,8468,4420,4929,5482,6812,3434,4616,627,2.0.0
INI,Serbia,Nis,2500,C,C,1,1,1500,1500,502,262,512,4208,4916,5713,2149,623,4449,1024,8397,4358,5035,5491,6836,3344,4580,628,3.0.0
PRN,Kosovo,Pristina,3000,F,G,2,1,2000,1500,499,210,532,4205,4973,5731,2166,641,4421,1023,8430,4396,5033,5437,6785,3365,4629,629,2.5.0
TGD,Montenegro,Podgorica,2500,E,E,1,1,1500,1500,447,134,509,4148,5040,5697,2237,615,4345,971,8508,4476,4976,5363,6708,3438,4708,630,2.0.0
TIV,Montenegro,Tivat,2500,E,E,1,1,,,428,117,498,4127,5055,5681,2260,603,4322,952,8531,4499,4955,5345,6688,3461,4729,631,3.4.0
DBV,Croatia,Dubrovnik,3300,F,G,2,2,2000,1500,408,109,482,4105,5064,5661,2282,586,4301,930,8552,4518,4933,5334,6674,3483,4744,632,2.4.0
SPU,Croatia,Split,2550,E,E,2,1,2000,1500,306,146,403,4000,5085,5563,2382,501,4208,827,8640,4598,4829,5296,6623,3581,4804,633,2.4.0
